ID;Cash;Tips;Corporativos;MBS;Equity;Emergentes
2014-12-19;117.199;135.389;506.496;1959.191;3788.97;332.09
2014-12-22;117.204;135.3731;506.497;1959.834;3803.94;333.32
2014-12-23;117.203;135.2339;505.882;1955.419;3810.78;333.17
2014-12-24;117.202;135.0801;505.742;1955.64;3810.39;333.13
2014-12-26;117.198;135.0543;505.744;1957.186;3823.0;333.23
2014-12-29;117.205;135.0157;506.532;1959.444;3826.95;333.55
2014-12-30;117.206;135.1054;506.861;1960.229;3808.69;333.55
2014-12-31;117.204;135.245;507.16;1961.419;3769.44;333.64
2015-01-02;117.202;135.5362;507.617;1964.281;3768.68;333.63
2015-01-05;117.206;135.2725;508.108;1968.456;3700.03;332.71
2015-01-06;117.208;135.0381;508.789;1971.759;3667.14;331.09
2015-01-07;117.207;135.2018;508.874;1968.948;3710.94;331.63
2015-01-08;117.207;135.4083;508.905;1966.977;3777.4;332.53
2015-01-09;117.204;135.5818;509.523;1968.59;3745.67;332.57
2015-01-12;117.205;135.451;510.187;1969.695;3715.36;332.59
2015-01-13;117.205;135.4206;510.488;1970.38;3706.15;332.26
2015-01-14;117.208;135.8441;511.018;1972.293;3684.72;332.21
2015-01-15;117.208;136.1794;511.737;1974.256;3650.74;332.94
2015-01-16;117.203;136.1005;510.972;1970.203;3699.79;
2015-01-19;117.208;;511.107;1970.21;;332.64
2015-01-20;117.207;135.9601;510.996;1969.158;3705.64;332.89
2015-01-21;117.208;135.8926;510.592;1967.98;3723.62;332.68
2015-01-22;117.209;135.8376;510.282;1969.522;3780.51;333.03
2015-01-23;117.206;136.0792;510.942;1971.931;3759.76;334.72
2015-01-26;117.209;136.0192;510.765;1971.011;3769.45;334.59
2015-01-27;117.208;136.3215;511.051;1971.911;3718.99;334.37
2015-01-28;117.208;136.3975;511.831;1974.316;3669.1;335.24
2015-01-29;117.209;136.4282;511.616;1973.917;3704.35;334.66
2015-01-30;117.207;136.7743;512.617;1977.27;3656.28;334.32
2015-01-31;117.208;;512.62;1977.272;;334.36
2015-02-02;117.21;136.9026;512.741;1977.726;3703.77;334.61
2015-02-03;117.21;137.0165;511.879;1974.465;3757.34;334.94
2015-02-04;117.21;136.7322;511.802;1973.474;3742.84;335.4
2015-02-05;117.21;136.753;511.815;1975.072;3782.11;335.88
2015-02-06;117.208;136.2052;510.003;1971.588;3770.2;335.75
2015-02-09;117.21;136.0646;509.978;1972.839;3754.36;335.89
2015-02-10;117.21;135.7928;509.779;1970.328;3794.62;335.15
2015-02-11;117.21;135.7533;509.803;1970.052;3795.82;335.04
2015-02-12;117.21;135.7485;510.291;1972.327;3833.35;335.86
2015-02-13;117.208;135.8284;510.049;1972.195;3849.29;336.78
2015-02-16;117.211;;510.186;1972.202;;336.95
2015-02-17;117.211;135.5014;509.31;1965.579;3856.04;336.67
2015-02-18;117.21;135.7535;510.622;1969.452;3855.0;337.72
2015-02-19;117.211;135.5881;510.177;1967.551;3851.53;337.19
2015-02-20;117.21;135.51;509.971;1966.538;3875.6;337.07
2015-02-23;117.211;135.5364;510.845;1968.688;3874.46;337.19
2015-02-24;117.211;135.7206;511.897;1972.447;3885.27;338.05
2015-02-25;117.21;135.8676;511.557;1972.746;3882.95;338.27
2015-02-26;117.212;135.9752;511.038;1970.577;3877.85;338.59
2015-02-27;117.21;136.36;511.343;1973.479;3866.42;339.0
2015-02-28;117.211;;511.479;1973.482;;339.15
2015-03-02;117.21;136.0048;510.698;1970.666;3890.32;339.03
2015-03-03;117.21;136.0572;510.388;1968.034;3872.71;339.5
2015-03-04;117.211;136.0772;510.513;1969.08;3856.51;339.39
2015-03-05;117.212;135.8489;510.905;1970.662;3861.29;339.78
2015-03-06;117.21;135.5466;509.548;1963.75;3807.04;339.22
2015-03-09;117.212;135.411;510.129;1965.731;3822.42;338.81
2015-03-10;117.212;135.337;510.489;1968.674;3757.83;338.28
2015-03-11;117.212;135.3132;510.357;1969.403;3751.2;338.1
2015-03-12;117.211;135.289;510.844;1969.909;3799.43;338.56
2015-03-13;117.21;135.0514;510.717;1969.382;3776.44;337.65
2015-03-16;117.211;134.8832;510.731;1970.373;3827.62;336.77
2015-03-17;117.211;134.7442;510.716;1971.324;3814.91;336.26
2015-03-18;117.212;135.6077;512.305;1976.776;3861.39;336.81
2015-03-19;117.213;135.4759;511.619;1975.422;3842.62;337.57
2015-03-20;117.212;135.65;512.312;1977.561;3877.26;338.72
2015-03-23;117.213;135.5915;512.615;1978.498;3870.49;339.69
2015-03-24;117.214;135.808;512.902;1981.115;3847.05;340.57
2015-03-25;117.213;135.9366;512.519;1979.039;3791.13;340.85
2015-03-26;117.213;135.8576;511.831;1975.184;3782.21;340.28
2015-03-27;117.212;135.7996;512.655;1978.135;3791.9;340.74
2015-03-30;117.215;135.6614;512.656;1978.946;3838.65;340.88
2015-03-31;117.214;135.8522;513.245;1981.123;3805.27;341.17
2015-04-01;117.214;136.2919;513.713;1984.47;3790.66;342.09
2015-04-02;117.212;136.1125;513.682;1982.171;3804.14;342.74
2015-04-06;117.214;136.6316;514.468;1983.443;3829.31;343.02
2015-04-07;117.215;136.5702;514.295;1982.251;3821.49;343.85
2015-04-08;117.215;136.3906;514.232;1982.297;3833.2;344.77
2015-04-09;117.215;136.2702;513.642;1980.722;3850.29;345.35
2015-04-10;117.213;136.1344;513.567;1981.142;3870.31;345.8
2015-04-13;117.215;136.2633;514.052;1983.568;3852.93;346.33
2015-04-14;117.216;136.4191;514.436;1985.621;3859.22;346.84
2015-04-15;117.216;136.7344;514.689;1985.609;3879.1;347.1
2015-04-16;117.216;136.8712;515.15;1986.196;3876.17;347.27
2015-04-17;117.214;137.0063;515.046;1986.036;3832.33;347.1
2015-04-20;117.215;136.9854;514.752;1985.05;3867.82;346.73
2015-04-21;117.215;136.8251;514.719;1985.036;3862.15;346.59
2015-04-22;117.215;136.7535;514.202;1983.825;3881.93;346.76
2015-04-23;117.216;136.9534;514.583;1984.443;3891.46;347.62
2015-04-24;117.214;137.0816;515.091;1986.005;3900.24;348.49
2015-04-27;117.217;137.0738;514.869;1985.932;3884.1;348.91
2015-04-28;117.217;136.9313;514.456;1983.198;3895.21;348.44
2015-04-29;117.218;136.889;514.15;1981.684;3880.9;348.01
2015-04-30;117.217;136.9166;513.79;1982.085;3841.78;347.91
2015-05-01;117.216;136.6513;513.195;1978.912;3883.75;347.3
2015-05-04;117.218;136.6175;513.523;1977.253;3895.16;347.34
2015-05-05;117.217;136.6204;512.961;1974.973;3849.41;347.14
2015-05-06;117.217;136.419;512.611;1972.664;3833.7;347.1
2015-05-07;117.218;136.3358;512.716;1976.115;3849.13;346.84
2015-05-08;117.216;136.5393;513.644;1980.349;3901.01;347.64
2015-05-11;117.217;136.2807;512.767;1973.43;3881.93;347.47
2015-05-12;117.217;136.3821;512.971;1973.08;3870.69;346.92
2015-05-13;117.217;136.5461;513.38;1972.132;3870.36;347.48
2015-05-14;117.217;136.6904;514.064;1975.415;3912.52;347.84
2015-05-15;117.216;136.7414;514.452;1980.58;3915.99;348.63
2015-05-18;117.218;136.6545;513.918;1976.588;3928.15;348.81
2015-05-19;117.219;136.3665;513.275;1974.147;3926.41;348.31
2015-05-20;117.218;136.6123;513.502;1974.704;3923.18;348.33
2015-05-21;117.218;136.7166;513.934;1977.681;3932.9;349.0
2015-05-22;117.216;136.5594;513.053;1973.973;3924.16;349.05
2015-05-26;117.219;136.583;513.737;1977.761;3883.88;349.52
2015-05-27;117.219;136.383;513.524;1978.287;3920.11;349.31
2015-05-28;117.218;136.4601;513.915;1978.805;3915.82;349.07
2015-05-29;117.218;136.8128;514.186;1980.766;3891.18;349.03
2015-05-31;117.219;;514.231;1980.77;;349.08
2015-06-01;117.219;136.4697;513.238;1976.223;3899.59;348.13
2015-06-02;117.22;136.4471;512.796;1971.099;3895.85;347.66
2015-06-03;117.219;136.2578;512.0;1963.107;3904.83;346.99
2015-06-04;117.219;136.2717;512.404;1966.78;3871.23;346.59
2015-06-05;117.217;136.1234;511.247;1960.44;3865.83;345.69
2015-06-08;117.219;136.2726;511.93;1963.402;3841.45;345.29
2015-06-09;117.219;136.2597;511.417;1960.815;3843.16;344.84
2015-06-10;117.22;136.1598;510.865;1956.449;3889.7;344.18
2015-06-11;117.219;136.2493;511.435;1963.908;3897.59;344.57
2015-06-12;117.219;136.2297;511.322;1962.489;3870.56;344.91
2015-06-15;117.22;136.3833;511.622;1962.768;3852.75;344.88
2015-06-16;117.22;136.6111;511.901;1964.848;3874.73;344.57
2015-06-17;117.221;136.8754;512.35;1967.211;3882.49;344.79
2015-06-18;117.221;136.7552;512.245;1966.583;3921.43;345.05
2015-06-19;117.22;136.7389;512.897;1971.684;3900.64;345.51
2015-06-22;117.222;136.6274;512.276;1965.037;3924.41;345.5
2015-06-23;117.22;136.5519;511.832;1961.515;3927.23;345.7
2015-06-24;117.221;136.5894;512.14;1963.986;3898.47;346.2
2015-06-25;117.221;136.519;511.937;1962.297;3887.04;345.95
2015-06-26;117.219;136.384;511.439;1955.379;3886.21;345.29
2015-06-29;117.223;136.6468;512.791;1964.208;3805.5;345.12
2015-06-30;117.222;136.7096;512.556;1965.496;3815.85;345.11
2015-07-01;117.221;136.5152;511.719;1958.439;3843.26;345.05
2015-07-02;117.219;136.7537;512.72;1961.398;3842.06;345.33
2015-07-03;117.22;;512.765;1961.401;;345.4
2015-07-06;117.221;136.8167;513.758;1968.279;3827.35;345.88
2015-07-07;117.221;136.8833;513.943;1969.906;3850.66;345.56
2015-07-08;117.22;136.877;514.368;1972.0;3787.67;345.29
2015-07-09;117.22;136.8014;513.425;1966.566;3796.26;344.8
2015-07-10;117.219;136.4888;512.266;1960.391;3843.1;344.67
2015-07-13;117.22;136.3627;512.113;1961.234;3885.97;344.96
2015-07-14;117.22;136.4449;512.624;1964.366;3903.31;345.15
2015-07-15;117.22;136.5045;512.858;1967.889;3900.5;345.46
2015-07-16;117.221;136.3981;512.568;1967.749;3931.85;345.87
2015-07-17;117.219;136.2922;512.425;1969.199;3936.22;346.08
2015-07-20;117.22;136.1917;511.991;1967.981;3939.35;346.04
2015-07-21;117.22;136.339;512.374;1970.084;3922.7;346.02
2015-07-22;117.22;136.2272;512.233;1971.241;3913.75;346.01
2015-07-23;117.22;136.2239;512.579;1973.027;3891.79;345.72
2015-07-24;117.219;136.094;512.702;1972.072;3850.15;345.11
2015-07-27;117.22;136.1635;513.325;1974.615;3827.93;344.28
2015-07-28;117.22;136.1324;513.109;1974.319;3875.37;344.09
2015-07-29;117.221;136.1911;512.865;1972.968;3904.21;344.47
2015-07-30;117.22;136.1381;512.725;1972.941;3904.64;344.91
2015-07-31;117.219;136.2587;513.668;1978.065;3895.8;345.35
2015-08-03;117.221;136.1229;514.024;1980.332;3885.07;345.48
2015-08-04;117.221;135.81;512.902;1974.269;3876.44;345.09
2015-08-05;117.221;135.6349;512.494;1970.936;3889.99;344.61
2015-08-06;117.223;135.6802;512.839;1974.161;3860.92;343.87
2015-08-07;117.222;135.6595;512.894;1976.68;3849.96;343.8
2015-08-10;117.222;135.7796;512.679;1974.187;3899.36;343.62
2015-08-11;117.223;135.972;513.695;1980.443;3862.81;344.02
2015-08-12;117.223;135.9968;513.809;1981.381;3867.37;343.92
2015-08-13;117.222;135.692;512.884;1977.327;3863.03;343.58
2015-08-14;117.222;135.5733;512.64;1975.185;3878.16;343.34
2015-08-17;117.223;135.6048;513.142;1977.055;3899.1;343.44
2015-08-18;117.225;135.4839;512.91;1975.543;3889.6;342.97
2015-08-19;117.226;135.4913;513.766;1981.487;3857.74;342.56
2015-08-20;117.227;135.4295;513.819;1982.963;3776.36;341.75
2015-08-21;117.225;135.5033;514.368;1984.926;3656.67;341.01
2015-08-24;117.227;135.5371;515.068;1987.159;3512.65;338.84
2015-08-25;117.227;135.3532;513.618;1979.955;3465.19;338.65
2015-08-26;117.227;135.3387;513.741;1980.569;3600.73;338.09
2015-08-27;117.228;135.6771;513.748;1981.182;3688.6;339.63
2015-08-28;117.226;135.7099;513.19;1980.697;3691.3;340.24
2015-08-31;117.228;135.8687;513.031;1979.862;3660.75;340.2
2015-09-01;117.229;135.7087;513.516;1981.239;3552.65;339.99
2015-09-02;117.229;135.596;513.356;1978.865;3618.25;339.5
2015-09-03;117.229;135.6323;513.928;1981.756;3622.66;339.59
2015-09-04;117.226;135.5587;514.189;1982.985;3567.41;339.74
2015-09-07;117.228;;514.324;1982.992;;339.85
2015-09-08;117.224;135.4068;513.714;1981.652;3657.32;339.31
2015-09-09;117.228;135.4704;513.755;1983.697;3606.8;339.55
2015-09-10;117.229;135.6049;513.608;1980.868;3626.14;338.95
2015-09-11;117.227;135.7196;514.139;1982.924;3643.54;338.79
2015-09-14;117.228;135.597;514.097;1983.478;3628.87;338.68
2015-09-15;117.229;135.303;513.077;1977.358;3675.48;338.62
2015-09-16;117.229;135.355;512.882;1977.02;3707.62;338.6
2015-09-17;117.23;135.9325;514.476;1985.372;3698.74;339.05
2015-09-18;117.231;135.915;515.215;1989.504;3638.99;339.92
2015-09-21;117.233;135.6976;514.642;1984.257;3655.64;339.33
2015-09-22;117.233;135.8533;515.264;1988.601;3610.7;338.09
2015-09-23;117.232;135.7959;515.122;1987.182;3603.49;337.58
2015-09-24;117.233;135.7177;515.246;1987.069;3591.37;335.91
2015-09-25;117.232;135.502;514.922;1984.903;3589.71;335.73
2015-09-28;117.232;135.3643;515.399;1987.745;3498.61;334.76
2015-09-29;117.233;135.5864;515.761;1990.426;3503.13;333.74
2015-09-30;117.234;135.7386;515.68;1991.256;3570.17;334.6
2015-10-01;117.233;135.9664;515.699;1992.699;3577.47;335.49
2015-10-02;117.232;136.3525;516.751;1996.138;3629.04;335.99
2015-10-05;117.232;136.2577;516.342;1993.732;3695.61;337.46
2015-10-06;117.233;136.4909;516.59;1994.81;3682.33;338.63
2015-10-07;117.234;136.401;516.331;1994.633;3713.36;339.54
2015-10-08;117.232;136.4759;515.994;1991.956;3746.12;339.31
2015-10-09;117.23;136.293;515.954;1992.163;3748.96;340.32
2015-10-12;117.231;;516.089;1992.169;3753.73;340.52
2015-10-13;117.231;136.1819;516.55;1994.262;3728.48;340.84
2015-10-14;117.232;136.3394;517.544;1998.939;3711.11;340.79
2015-10-15;117.231;136.2727;517.055;1997.655;3766.43;341.33
2015-10-16;117.229;136.2248;516.972;1998.005;3783.64;342.13
2015-10-19;117.23;136.0403;517.187;1998.509;3784.72;342.32
2015-10-20;117.23;135.978;516.844;1996.441;3779.44;342.17
2015-10-21;117.231;135.9959;517.269;1998.094;3757.91;341.9
2015-10-22;117.231;136.0915;517.597;2000.25;3820.49;342.26
2015-10-23;117.23;136.0388;516.982;1997.24;3862.65;342.87
2015-10-26;117.23;135.9545;517.335;1998.215;3855.29;343.71
2015-10-27;117.231;136.0772;517.902;2000.4;3845.45;343.7
2015-10-28;117.23;135.7325;516.673;1994.973;3891.34;343.63
2015-10-29;117.232;135.6747;516.148;1990.886;3890.04;343.18
2015-10-30;117.231;135.7102;516.232;1993.688;3871.33;343.36
2015-10-31;117.232;;516.236;1993.689;;343.39
2015-11-02;117.232;135.6419;515.955;1993.321;3917.3;343.61
2015-11-03;117.232;135.7794;515.725;1991.401;3928.05;344.39
2015-11-04;117.231;135.4833;515.171;1989.09;3915.52;345.16
2015-11-05;117.231;135.3801;515.192;1988.497;3911.89;345.05
2015-11-06;117.228;135.142;514.282;1983.633;3910.98;344.18
2015-11-09;117.233;135.2154;514.411;1981.995;3873.37;343.34
2015-11-10;117.232;135.257;514.927;1983.3;3880.23;343.02
2015-11-11;117.233;;514.972;1983.302;3867.71;343.07
2015-11-12;117.233;135.0985;514.862;1982.234;3814.29;342.82
2015-11-13;117.232;135.1609;515.353;1985.327;3771.59;342.38
2015-11-16;117.235;135.1375;515.703;1986.418;3828.46;342.38
2015-11-17;117.235;135.2077;515.902;1987.474;3824.14;342.82
2015-11-18;117.235;135.2087;515.604;1987.358;3886.26;343.01
2015-11-19;117.235;135.2797;515.668;1989.005;3882.06;343.72
2015-11-20;117.234;135.3684;515.539;1987.073;3897.45;344.13
2015-11-23;117.234;135.3892;515.628;1987.041;3892.8;344.21
2015-11-24;117.234;135.5498;515.798;1987.45;3897.67;344.12
2015-11-25;117.231;135.526;515.871;1987.686;3897.57;343.61
2015-11-26;117.232;;515.916;1987.688;;343.6
2015-11-27;117.232;135.5476;516.068;1988.491;3900.74;343.58
2015-11-30;117.235;135.4354;516.209;1990.545;3882.84;342.89
2015-12-01;117.235;135.66;516.921;1994.912;3924.63;342.56
2015-12-02;117.235;135.44;516.553;1993.422;3882.38;342.32
2015-12-03;117.234;135.3407;515.434;1983.463;3826.74;341.33
2015-12-04;117.233;135.3355;515.755;1988.003;3905.31;341.06
2015-12-07;117.232;135.1943;516.211;1993.42;3878.31;341.03
2015-12-08;117.23;135.1855;515.943;1992.152;3853.48;340.04
2015-12-09;117.231;135.1726;516.372;1993.271;3823.9;340.07
2015-12-10;117.232;134.9641;515.791;1990.016;3832.93;339.29
2015-12-11;117.233;135.1612;516.681;1994.856;3759.09;338.05
2015-12-14;117.233;134.8273;515.404;1989.582;3777.22;336.88
2015-12-15;117.233;134.8527;514.872;1987.49;3817.36;337.23
2015-12-16;117.232;134.6284;514.347;1986.853;3873.12;336.87
2015-12-17;117.231;134.7433;514.547;1990.025;3815.46;337.75
2015-12-18;117.234;134.9171;515.167;1992.166;3747.56;337.4
2015-12-21;117.237;134.82;515.373;1992.357;3777.15;337.06
2015-12-22;117.238;134.7825;514.944;1988.477;3810.85;337.14
2015-12-23;117.238;134.9331;514.816;1986.416;3858.47;337.22
2015-12-24;117.238;134.9646;514.892;1987.632;3852.31;337.24
2015-12-28;117.241;134.9082;515.02;1989.774;3843.94;337.52
2015-12-29;117.243;134.8128;514.385;1985.792;3885.55;337.55
2015-12-30;117.247;134.8295;514.561;1986.316;3857.9;337.39
2015-12-31;117.246;135.0453;514.869;1989.98;3821.6;337.33
2016-01-04;117.244;135.1416;515.392;1991.099;3763.99;337.83
2016-01-05;117.243;135.2054;515.54;1990.934;3771.57;338.26
2016-01-06;117.241;135.2484;516.31;1995.938;3723.44;338.64
2016-01-07;117.241;135.3192;516.717;1997.819;3635.29;338.19
2016-01-08;117.242;135.3689;516.982;1999.596;3595.91;338.07
2016-01-11;117.243;135.2933;517.185;1999.097;3598.97;337.73
2016-01-12;117.242;135.2847;517.436;2002.292;3627.06;337.01
2016-01-13;117.243;135.3086;517.715;2003.128;3536.92;336.55
2016-01-14;117.243;135.405;517.39;2002.074;3596.03;335.68
2016-01-15;117.244;135.3223;517.731;2005.345;3518.51;334.63
2016-01-18;117.247;135.3223;517.864;2005.351;3518.51;334.65
2016-01-19;117.247;135.3501;517.453;2005.225;3520.4;334.54
2016-01-20;117.247;135.3059;517.499;2007.856;3479.75;333.63
2016-01-21;117.245;135.2676;517.254;2006.848;3497.94;333.4
2016-01-22;117.245;135.3535;516.807;2005.962;3568.9;334.45
2016-01-25;117.247;135.3291;516.925;2007.518;3513.11;334.55
2016-01-26;117.246;135.4892;517.272;2009.571;3562.81;334.74
2016-01-27;117.247;135.6533;517.25;2009.669;3524.33;335.23
2016-01-28;117.248;135.7965;517.48;2012.21;3544.13;336.06
2016-01-29;117.248;136.0133;518.219;2014.666;3631.96;336.96
2016-01-31;117.249;;518.263;2014.67;;337.01
2016-02-01;117.253;135.7791;517.714;2011.541;3630.46;336.86
2016-02-02;117.255;135.893;518.572;2016.977;3562.52;336.61
2016-02-03;117.255;136.0155;518.533;2016.154;3581.53;336.73
2016-02-04;117.258;135.9945;518.738;2016.746;3587.71;337.54
2016-02-05;117.259;135.7744;518.523;2017.083;3521.6;337.92
2016-02-08;117.263;135.6949;519.292;2019.841;3472.08;337.92
2016-02-09;117.264;135.4158;518.862;2021.146;3470.5;337.61
2016-02-10;117.263;135.536;518.678;2022.51;3471.04;337.45
2016-02-11;117.263;135.6194;518.913;2024.836;3428.99;336.53
2016-02-12;117.262;135.6319;517.966;2019.152;3496.28;336.03
2016-02-15;117.265;135.6319;518.101;2019.158;3496.28;336.23
2016-02-16;117.267;135.4612;517.93;2019.75;3555.2;336.66
2016-02-17;117.268;135.4187;517.729;2018.886;3614.16;337.9
2016-02-18;117.268;135.5004;518.481;2021.998;3597.49;338.37
2016-02-19;117.269;135.5911;518.267;2022.007;3597.92;338.65
2016-02-22;117.27;135.752;518.213;2021.241;3649.92;339.36
2016-02-23;117.271;135.8964;518.514;2021.499;3604.68;339.71
2016-02-24;117.271;136.0769;518.551;2021.826;3620.87;339.63
2016-02-25;117.271;136.4258;519.172;2022.962;3662.84;339.69
2016-02-26;117.272;136.2014;518.27;2020.656;3656.42;339.77
2016-02-29;117.274;136.3696;518.723;2022.604;3627.06;340.16
2016-03-01;117.276;136.262;517.96;2019.679;3713.7;340.71
2016-03-02;117.277;136.3031;517.896;2019.57;3729.59;341.49
2016-03-03;117.281;136.4754;518.208;2021.413;3743.02;342.38
2016-03-04;117.281;136.3235;517.863;2019.473;3755.47;343.66
2016-03-07;117.284;136.2664;517.679;2018.709;3759.05;343.84
2016-03-08;117.285;136.4524;518.472;2021.179;3717.49;343.89
2016-03-09;117.286;136.4795;518.151;2017.417;3736.92;343.92
2016-03-10;117.285;136.2485;517.939;2017.265;3737.74;344.37
2016-03-11;117.285;136.2872;517.87;2016.16;3800.07;344.94
2016-03-14;117.287;136.2018;518.351;2017.557;3795.53;345.48
2016-03-15;117.287;136.0958;518.503;2016.195;3788.62;344.91
2016-03-16;117.288;136.8452;519.709;2020.417;3810.09;344.93
2016-03-17;117.29;137.0643;520.212;2023.442;3835.26;346.95
2016-03-18;117.29;137.2924;520.936;2023.935;3852.15;348.13
2016-03-21;117.292;137.298;520.84;2021.162;3855.97;348.39
2016-03-22;117.293;137.1472;520.634;2019.832;3853.18;348.53
2016-03-23;117.292;137.1184;521.311;2022.074;3828.58;348.32
2016-03-24;117.293;136.9696;521.051;2020.611;3827.14;347.8
2016-03-28;117.299;137.0194;521.402;2021.372;3829.26;348.05
2016-03-29;117.303;137.544;522.574;2025.9;3863.8;348.43
2016-03-30;117.306;137.8167;522.98;2026.239;3881.01;349.54
2016-03-31;117.307;137.9518;523.597;2028.817;3873.11;350.34
2016-04-01;117.302;137.7986;523.368;2029.118;3897.66;350.34
2016-04-04;117.305;137.8567;523.871;2029.331;3886.0;350.75
2016-04-05;117.306;137.7814;524.333;2030.438;3846.59;350.4
2016-04-06;117.306;137.7493;524.149;2029.667;3888.41;350.56
2016-04-07;117.306;137.8774;524.819;2030.854;3841.98;350.54
2016-04-08;117.308;137.9097;524.69;2031.785;3852.72;350.83
2016-04-11;117.308;137.8531;524.88;2033.146;3842.17;351.41
2016-04-12;117.309;137.6851;524.384;2030.635;3879.42;351.83
2016-04-13;117.309;137.7121;524.417;2031.57;3918.95;353.13
2016-04-14;117.309;137.5344;524.296;2031.09;3920.03;354.06
2016-04-15;117.311;137.5538;524.802;2032.12;3916.17;354.07
2016-04-18;117.314;137.5048;524.78;2031.95;3941.86;354.09
2016-04-19;117.315;137.5777;524.691;2031.546;3954.01;354.9
2016-04-20;117.316;137.468;524.014;2028.371;3957.25;355.22
2016-04-21;117.317;137.4525;524.062;2027.71;3936.8;355.17
2016-04-22;117.316;137.4574;523.957;2027.351;3937.0;354.82
2016-04-25;117.319;137.4252;523.98;2027.442;3929.88;354.47
2016-04-26;117.32;137.4306;523.851;2026.442;3937.23;354.24
2016-04-27;117.32;137.6548;524.472;2028.794;3944.02;354.85
2016-04-28;117.321;137.9801;525.109;2030.891;3907.88;356.11
2016-04-29;117.323;138.0149;525.396;2032.35;3888.13;356.25
2016-04-30;117.324;;525.441;2032.352;;356.3
2016-05-02;117.326;137.7386;525.137;2030.549;3918.53;356.3
2016-05-03;117.327;137.8556;525.86;2033.552;3884.63;356.03
2016-05-04;117.326;137.8433;526.016;2033.24;3862.4;355.72
2016-05-05;117.326;137.9907;526.367;2034.738;3862.4;355.95
2016-05-06;117.325;137.8815;526.081;2035.467;3875.18;356.02
2016-05-09;117.327;137.9244;526.505;2036.812;3878.14;356.01
2016-05-10;117.324;138.1068;526.369;2036.534;3926.63;356.36
2016-05-11;117.323;138.1424;526.367;2037.803;3891.13;356.94
2016-05-12;117.324;138.063;525.891;2037.261;3890.85;357.34
2016-05-13;117.324;138.0727;526.154;2038.595;3858.17;357.76
2016-05-16;117.327;138.0629;525.646;2036.905;3896.36;357.69
2016-05-17;117.327;138.1208;525.312;2035.79;3860.88;357.77
2016-05-18;117.327;137.5665;523.82;2029.836;3862.25;357.11
2016-05-19;117.327;137.5935;524.138;2033.006;3847.97;355.87
2016-05-20;117.327;137.5921;524.19;2032.981;3871.75;356.26
2016-05-23;117.329;137.6125;524.226;2032.976;3863.82;356.25
2016-05-24;117.329;137.5645;524.119;2032.511;3916.77;356.5
2016-05-25;117.329;137.6617;524.174;2031.622;3944.33;356.62
2016-05-26;117.333;137.8729;524.937;2034.307;3944.05;356.83
2016-05-27;117.331;137.7822;524.839;2034.116;3961.67;356.94
2016-05-30;117.334;137.7822;524.971;2034.121;3961.67;357.04
2016-05-31;117.335;137.7407;525.063;2035.054;3957.95;356.86
2016-06-01;117.34;137.6517;524.7;2033.795;3963.1;356.84
2016-06-02;117.345;137.7933;524.984;2034.863;3974.76;357.39
2016-06-03;117.345;138.2379;526.633;2040.018;3963.23;358.69
2016-06-06;117.347;138.4024;526.714;2039.096;3982.74;359.64
2016-06-07;117.348;138.5693;526.934;2040.351;3987.96;360.4
2016-06-08;117.349;138.6658;526.914;2040.522;4001.98;361.13
2016-06-09;117.35;138.6967;527.173;2041.43;3995.28;361.16
2016-06-10;117.349;138.7129;527.619;2042.689;3958.68;360.9
2016-06-13;117.35;138.7232;528.0;2043.385;3927.73;360.58
2016-06-14;117.351;138.7148;527.821;2043.21;3920.93;359.83
2016-06-15;117.352;138.9306;528.178;2044.867;3914.02;359.76
2016-06-16;117.352;138.8168;528.241;2045.82;3926.93;360.05
2016-06-17;117.352;138.6843;527.89;2043.379;3914.15;360.28
2016-06-20;117.355;138.6421;527.692;2042.768;3936.91;360.88
2016-06-21;117.355;138.5112;527.479;2041.371;3947.94;360.88
2016-06-22;117.355;138.5071;527.743;2041.915;3941.45;361.31
2016-06-23;117.355;138.6131;527.406;2041.602;3994.18;361.9
2016-06-24;117.356;138.8408;528.755;2047.11;3850.7;361.63
2016-06-27;117.359;138.8451;529.411;2050.746;3781.02;361.71
2016-06-28;117.359;138.9977;529.372;2050.529;3849.05;362.38
2016-06-29;117.36;139.1628;529.257;2049.968;3915.1;363.97
2016-06-30;117.362;139.2563;529.59;2051.493;3968.21;364.31
2016-07-01;117.36;139.4768;529.88;2052.656;3976.68;365.75
2016-07-04;117.365;139.4768;530.016;2052.662;3976.68;365.94
2016-07-05;117.364;139.5921;530.797;2055.797;3949.72;366.82
2016-07-06;117.364;139.6772;530.53;2054.836;3972.26;366.88
2016-07-07;117.364;139.6037;530.622;2054.359;3969.19;367.17
2016-07-08;117.362;139.5398;530.727;2054.94;4029.75;367.79
2016-07-11;117.366;139.3757;530.119;2053.878;4043.49;368.6
2016-07-12;117.365;139.3616;529.688;2052.571;4071.85;368.58
2016-07-13;117.366;139.3549;530.081;2053.538;4072.77;369.11
2016-07-14;117.365;139.3161;529.828;2052.192;4094.28;369.02
2016-07-15;117.366;139.1163;529.289;2050.386;4090.49;368.84
2016-07-18;117.371;139.1916;529.653;2050.785;4100.4;368.74
2016-07-19;117.369;139.1096;529.893;2052.333;4094.61;369.05
2016-07-20;117.372;139.0299;529.631;2051.731;4112.61;369.05
2016-07-21;117.371;139.0735;530.146;2051.48;4097.82;368.92
2016-07-22;117.372;138.9121;530.035;2050.626;4116.5;369.33
