id;G0QA_TRR_INDEX_VAL_LOC;GVQ0_TRR_INDEX_VAL_LOC;G6O2_TRR_INDEX_VAL_LOC;GVQI_TRR_INDEX_VAL_LOC;G6QI_TRR_INDEX_VAL_LOC;C01A_TRR_INDEX_VAL_LOC;CV10_TRR_INDEX_VAL_LOC;GS1V_TRR_INDEX_VAL_LOC;M0A0_TRR_INDEX_VAL_LOC;SPX_INDEX
20/03/2015;203.866;1131.296;727.875;169.038;280.692;126.263;512.312;203.192;1977.561;2108.1
23/03/2015;203.884;1131.878;728.887;168.958;280.597;126.282;512.615;203.257;1978.498;2104.42
24/03/2015;203.885;1132.504;730.305;169.23;281.847;126.291;512.902;203.361;1981.115;2091.5
25/03/2015;203.884;1131.804;728.617;169.327;281.858;126.274;512.519;203.296;1979.039;2061.05
26/03/2015;203.881;1130.666;725.282;169.219;280.385;126.264;511.831;203.108;1975.184;2056.15
27/03/2015;203.874;1132.05;727.709;169.27;280.72;126.288;512.655;203.341;1978.135;2061.02
30/03/2015;203.897;1132.101;727.586;169.028;279.749;126.305;512.656;203.332;1978.946;2086.24
31/03/2015;203.901;1133.282;729.349;169.296;280.917;126.285;513.245;203.499;1981.123;2067.89
1/04/2015;203.909;1134.309;731.975;169.838;283.153;126.294;513.713;203.635;1984.47;2059.69
2/04/2015;203.899;1133.942;730.607;169.595;282.356;126.292;513.682;203.606;1982.171;2066.96
6/04/2015;203.932;1135.317;731.879;170.231;283.632;126.338;514.468;203.844;1983.443;2080.62
7/04/2015;203.937;1134.733;731.53;170.144;283.972;126.335;514.295;203.79;1982.251;2076.33
8/04/2015;203.941;1134.531;731.422;169.936;283.298;126.323;514.232;203.771;1982.297;2081.9
9/04/2015;203.938;1133.456;728.759;169.745;282.068;126.324;513.642;203.607;1980.722;2091.18
10/04/2015;203.924;1133.059;728.659;169.606;281.759;126.327;513.567;203.54;1981.142;2102.06
13/04/2015;203.939;1133.823;729.649;169.777;282;126.362;514.052;203.692;1983.568;2092.43
14/04/2015;203.942;1134.778;731.402;169.96;282.737;126.36;514.436;203.814;1985.621;2095.84
15/04/2015;203.952;1135.316;731.967;170.272;283.288;126.357;514.689;203.899;1985.609;2106.63
16/04/2015;203.957;1136.141;733.307;170.504;284.177;126.361;515.15;204.014;1986.196;2104.99
17/04/2015;203.944;1135.823;734.009;170.743;285.645;126.359;515.046;203.963;1986.036;2081.18
20/04/2015;203.951;1135.176;732.431;170.685;284.973;126.379;514.752;203.848;1985.05;2100.4
21/04/2015;203.95;1134.959;731.558;170.479;284.136;126.39;514.719;203.832;1985.036;2097.29
22/04/2015;203.949;1133.979;728.974;170.379;283.023;126.369;514.202;203.656;1983.825;2107.96
23/04/2015;203.954;1134.704;730.462;170.669;283.98;126.379;514.583;203.757;1984.443;2112.93
24/04/2015;203.95;1135.552;731.781;170.782;284.607;126.388;515.091;203.946;1986.005;2117.69
27/04/2015;203.964;1135.22;731.452;170.805;284.965;126.404;514.869;203.865;1985.932;2108.92
28/04/2015;203.964;1134.49;729.461;170.593;283.625;126.394;514.456;203.732;1983.198;2114.76
29/04/2015;203.97;1133.953;727.138;170.529;282.99;126.389;514.15;203.676;1981.684;2106.85
30/04/2015;203.976;1133.606;726.558;170.574;283.344;126.383;513.79;203.565;1982.085;2085.51
1/05/2015;203.965;1132.171;723.292;170.261;281.907;126.38;513.195;203.377;1978.912;2108.29
4/05/2015;203.979;1132.523;723.156;170.205;281.166;126.414;513.523;203.46;1977.253;2114.49
5/05/2015;203.979;1131.493;721.252;170.194;280.683;126.409;512.961;203.267;1974.973;2089.46
6/05/2015;203.979;1130.853;719.178;169.946;279.091;126.391;512.611;203.143;1972.664;2080.15
7/05/2015;203.977;1131.135;720.858;169.864;279.712;126.394;512.716;203.17;1976.115;2088
8/05/2015;203.966;1132.916;723.226;170.138;280.489;126.41;513.644;203.491;1980.349;2116.1
11/05/2015;203.982;1131.124;718.292;169.743;278.237;126.414;512.767;203.238;1973.43;2105.33
12/05/2015;203.979;1131.607;718.936;169.935;278.586;126.426;512.971;203.278;1973.08;2099.12
13/05/2015;203.986;1132.347;718.679;170.108;278.535;126.42;513.38;203.441;1972.132;2098.48
14/05/2015;203.983;1133.688;720.694;170.31;279.135;126.431;514.064;203.642;1975.415;2121.1
15/05/2015;203.981;1134.351;724.25;170.384;280.592;126.427;514.452;203.751;1980.58;2122.73
18/05/2015;203.998;1132.989;720.824;170.251;279.464;126.443;513.918;203.578;1976.588;2129.2
19/05/2015;204;1131.741;718.893;169.914;278.568;126.436;513.275;203.364;1974.147;2127.83
20/05/2015;203.999;1132.6;720.017;170.242;279.392;126.427;513.502;203.471;1974.704;2125.85
21/05/2015;204;1133.49;722.588;170.374;280.154;126.423;513.934;203.611;1977.681;2130.82
22/05/2015;203.981;1131.744;720.062;170.16;279.708;126.403;513.053;203.333;1973.973;2126.06
26/05/2015;204;1132.889;723.744;170.244;280.757;126.444;513.737;203.525;1977.761;2104.2
27/05/2015;203.999;1132.757;723.689;169.972;280.007;126.434;513.524;203.472;1978.287;2123.48
28/05/2015;204.001;1133.715;724.528;170.047;280.006;126.447;513.915;203.621;1978.805;2120.79
29/05/2015;203.993;1134.517;726.127;170.397;281.326;126.438;514.186;203.741;1980.766;2107.39
31/05/2015;204.006;1134.63;726.225;170.471;281.442;126.448;514.231;203.752;1980.77;2107.39
1/06/2015;204.009;1132.681;721.963;170.104;279.244;126.434;513.238;203.497;1976.223;2111.73
2/06/2015;204.011;1131.831;718.838;170.026;278.399;126.446;512.796;203.385;1971.099;2109.6
3/06/2015;204.005;1130.437;714.553;169.791;276.46;126.426;512;203.146;1963.107;2114.07
4/06/2015;204.004;1131.388;716.999;169.835;277.29;126.43;512.404;203.252;1966.78;2095.84
5/06/2015;203.976;1128.951;712.523;169.659;276.329;126.419;511.247;202.874;1960.44;2092.83
8/06/2015;203.995;1130.132;713.889;169.818;276.818;126.455;511.93;203.119;1963.402;2079.28
9/06/2015;203.994;1129.426;712.524;169.82;276.523;126.443;511.417;202.907;1960.815;2080.15
10/06/2015;203.991;1128.398;710.049;169.669;275.358;126.421;510.865;202.773;1956.449;2105.2
11/06/2015;203.987;1129.59;713.731;169.778;276.545;126.425;511.435;202.94;1963.908;2108.86
12/06/2015;203.973;1129.296;713.48;169.766;276.498;126.418;511.322;202.934;1962.489;2094.11
15/06/2015;203.994;1130.245;715.06;169.888;277.302;126.444;511.622;203.054;1962.768;2084.43
16/06/2015;203.992;1130.899;716.757;170.243;278.964;126.444;511.901;203.157;1964.848;2096.29
17/06/2015;203.989;1132.141;718.047;170.575;279.711;126.447;512.35;203.298;1967.211;2100.44
18/06/2015;204.003;1132.17;716.625;170.416;278.767;126.451;512.245;203.361;1966.583;2121.24
19/06/2015;204.001;1133.417;720.164;170.397;279.851;126.455;512.897;203.581;1971.684;2109.99
22/06/2015;204.019;1132.441;716.531;170.228;278.903;126.47;512.276;203.393;1965.037;2122.85
23/06/2015;204.016;1131.097;714.269;170.132;278.261;126.467;511.832;203.264;1961.515;2124.2
24/06/2015;204.016;1131.831;715.76;170.231;278.857;126.464;512.14;203.347;1963.986;2108.58
25/06/2015;204.023;1131.55;714.837;170.148;278.46;126.459;511.937;203.31;1962.297;2102.31
26/06/2015;204.008;1130.439;711.818;169.976;276.971;126.461;511.439;203.155;1955.379;2101.49
29/06/2015;204.04;1133.619;718.127;170.306;278.94;126.493;512.791;203.561;1964.208;2057.64
30/06/2015;204.042;1133.527;718.073;170.405;279.041;126.47;512.556;203.52;1965.496;2063.11
1/07/2015;204.037;1131.624;714.429;170.107;277.599;126.472;511.719;203.222;1958.439;2077.42
2/07/2015;204.027;1133.373;716.396;170.399;278.602;126.493;512.72;203.524;1961.398;2076.78
3/07/2015;204.035;1133.429;716.444;170.431;278.653;126.503;512.765;203.535;1961.401;2076.78
6/07/2015;204.062;1135.627;721.247;170.485;280.246;126.539;513.758;203.816;1968.279;2068.76
7/07/2015;204.061;1136.226;723.109;170.535;281.147;126.526;513.943;203.918;1969.906;2081.34
8/07/2015;204.068;1137.214;724.498;170.584;280.941;126.533;514.368;204.037;1972;2046.68
9/07/2015;204.07;1135.593;720.611;170.46;279.598;126.515;513.425;203.791;1966.566;2051.31
10/07/2015;204.045;1132.983;715.53;170.056;277.631;126.496;512.266;203.431;1960.391;2076.62
13/07/2015;204.06;1132.56;714.969;169.926;277.226;126.516;512.113;203.367;1961.234;2099.6
14/07/2015;204.058;1133.576;716.69;170.016;277.716;126.532;512.624;203.55;1964.366;2108.95
15/07/2015;204.066;1134.48;718.885;170.106;278.401;126.53;512.858;203.633;1967.889;2107.4
16/07/2015;204.067;1133.57;718.122;170.003;278.315;126.52;512.568;203.54;1967.749;2124.29
17/07/2015;204.055;1133.115;717.798;169.889;277.962;126.522;512.425;203.513;1969.199;2126.64
20/07/2015;204.064;1132.223;716.562;169.734;277.523;126.537;511.991;203.359;1967.981;2128.28
21/07/2015;204.058;1133.032;718.24;169.89;278.08;126.545;512.374;203.488;1970.084;2119.21
22/07/2015;204.058;1132.7;718.801;169.787;278.151;126.526;512.233;203.442;1971.241;2114.15
23/07/2015;204.053;1133.337;720.45;169.828;278.256;126.532;512.579;203.517;1973.027;2102.15
24/07/2015;204.039;1133.756;720.888;169.559;277.519;126.535;512.702;203.605;1972.072;2079.65
27/07/2015;204.067;1135.151;723.346;169.677;278.087;126.562;513.325;203.835;1974.615;2067.64
28/07/2015;204.068;1134.751;722.54;169.63;277.941;126.561;513.109;203.744;1974.319;2093.25
29/07/2015;204.071;1134.326;721.515;169.703;278.002;126.556;512.865;203.681;1972.968;2108.57
30/07/2015;204.063;1133.777;721.47;169.692;278.053;126.549;512.725;203.595;1972.941;2108.63
31/07/2015;204.04;1135.621;724.737;169.796;279.002;126.556;513.668;203.922;1978.065;2103.84
3/08/2015;204.056;1136.379;727.021;169.658;279.101;126.587;514.024;204.027;1980.332;2098.04
4/08/2015;204.037;1134.131;724.031;169.284;277.885;126.558;512.902;203.686;1974.269;2093.32
5/08/2015;204.018;1133.19;721.456;168.993;276.562;126.559;512.494;203.545;1970.936;2099.84
6/08/2015;204.022;1133.961;722.963;169.05;276.67;126.568;512.839;203.682;1974.161;2083.56
7/08/2015;203.995;1134.112;725.161;169.047;277.618;126.566;512.894;203.654;1976.68;2077.57
10/08/2015;204.002;1133.652;722.87;169.19;277.3;126.584;512.679;203.615;1974.187;2104.18
11/08/2015;204.011;1135.892;727.406;169.474;278.63;126.61;513.695;203.978;1980.443;2084.07
12/08/2015;204.019;1136.515;728.078;169.459;278.446;126.594;513.809;204.091;1981.381;2086.05
13/08/2015;204.011;1134.736;725.269;169.092;276.992;126.579;512.884;203.795;1977.327;2083.39
14/08/2015;203.998;1134.058;724.58;168.928;276.829;126.575;512.64;203.704;1975.185;2091.54
17/08/2015;204.008;1135.107;726.752;168.975;277.236;126.595;513.142;203.869;1977.055;2102.44
18/08/2015;204.015;1134.676;725.207;168.832;276.261;126.604;512.91;203.792;1975.543;2096.92
19/08/2015;204.023;1136.712;728.621;168.8;277.071;126.614;513.766;204.059;1981.487;2079.61
20/08/2015;204.036;1136.593;730.01;168.749;277.871;126.61;513.819;204.101;1982.963;2035.73
21/08/2015;204.028;1137.96;731.807;168.852;278.022;126.622;514.368;204.292;1984.926;1970.89
24/08/2015;204.064;1139.97;734.643;168.911;278.302;126.66;515.068;204.581;1987.159;1893.21
25/08/2015;204.061;1137.268;728.758;168.683;276.529;126.63;513.618;204.185;1979.955;1867.61
26/08/2015;204.063;1137.633;728.008;168.688;275.838;126.623;513.741;204.242;1980.569;1940.51
27/08/2015;204.06;1137.264;728.027;169.063;277.022;126.633;513.748;204.185;1981.182;1987.66
28/08/2015;204.044;1135.868;726.91;169.152;276.996;126.615;513.19;204.006;1980.697;1988.87
31/08/2015;204.053;1135.44;726.325;169.363;277.214;126.631;513.031;203.927;1979.862;1972.18
1/09/2015;204.054;1136.372;727.796;169.129;276.603;126.652;513.516;204.094;1981.239;1913.85
2/09/2015;204.058;1136.057;726.977;168.993;275.745;126.63;513.356;204.066;1978.865;1948.86
3/09/2015;204.061;1137.045;728.375;169.096;275.737;126.64;513.928;204.211;1981.756;1951.13
4/09/2015;204.031;1137.406;730.053;168.977;275.931;126.642;514.189;204.263;1982.985;1921.22
7/09/2015;204.055;1137.576;730.196;168.99;275.945;126.673;514.324;204.295;1982.992;1921.22
8/09/2015;204.044;1136.169;727.51;168.76;274.946;126.667;513.714;204.109;1981.652;1969.41
9/09/2015;204.044;1136.371;728.342;168.845;275.59;126.66;513.755;204.113;1983.697;1942.04
10/09/2015;204.041;1136.259;726.746;168.971;275.673;126.663;513.608;204.084;1980.868;1952.29
11/09/2015;204.026;1137.247;728.719;169.107;276.38;126.67;514.139;204.232;1982.924;1961.05
14/09/2015;204.042;1137.192;728.871;168.947;275.969;126.682;514.097;204.228;1983.478;1953.03
15/09/2015;204.017;1134.761;724.363;168.574;274.065;126.673;513.077;203.9;1977.358;1978.09
16/09/2015;204.012;1134.411;723.582;168.701;274.115;126.664;512.882;203.825;1977.02;1995.31
17/09/2015;204.043;1137.864;728.086;169.393;276.595;126.71;514.476;204.288;1985.372;1990.2
18/09/2015;204.11;1139.028;731.667;169.396;277.524;126.719;515.215;204.558;1989.504;1958.03
21/09/2015;204.14;1137.679;728.448;169.121;275.919;126.726;514.642;204.388;1984.257;1966.97
22/09/2015;204.161;1139.336;732.281;169.221;276.603;126.728;515.264;204.631;1988.601;1942.74
23/09/2015;204.177;1139.107;731.427;169.223;276.506;126.723;515.122;204.584;1987.182;1938.76
24/09/2015;204.196;1139.601;732.326;169.063;276.121;126.717;515.246;204.633;1987.069;1932.24
25/09/2015;204.166;1138.876;730.541;168.816;274.916;126.719;514.922;204.526;1984.903;1931.34
28/09/2015;204.186;1140.212;733.869;168.716;274.903;126.749;515.399;204.721;1987.745;1881.77
29/09/2015;204.185;1141.38;735.965;168.939;275.728;126.757;515.761;204.89;1990.426;1884.09
30/09/2015;204.193;1141.492;735.811;169.144;276.023;126.739;515.68;204.895;1991.256;1920.03
1/10/2015;204.196;1141.5;736.209;169.427;277.184;126.728;515.699;204.872;1992.699;1923.82
2/10/2015;204.216;1143.927;739.42;169.926;279.001;126.756;516.751;205.242;1996.138;1951.36
5/10/2015;204.224;1142.628;736.6;169.799;278.285;126.767;516.342;205.022;1993.732;1987.05
6/10/2015;204.229;1142.915;737.694;170.055;279.156;126.787;516.59;205.069;1994.81;1979.92
7/10/2015;204.228;1142.093;736.499;170.012;278.984;126.771;516.331;204.962;1994.633;1995.83
8/10/2015;204.224;1141.469;734.624;170.062;278.697;126.765;515.994;204.87;1991.956;2013.43
9/10/2015;204.199;1141.089;734.742;169.808;277.95;126.774;515.954;204.831;1992.163;2014.89
12/10/2015;204.225;1141.259;734.885;169.797;277.924;126.805;516.089;204.863;1992.169;2017.46
13/10/2015;204.221;1142.345;737.091;169.665;278.523;126.811;516.55;205.009;1994.262;2003.69
14/10/2015;204.233;1144.637;740.849;169.894;279.489;126.819;517.544;205.381;1998.939;1994.24
15/10/2015;204.225;1143.264;738.617;169.787;278.82;126.81;517.055;205.192;1997.655;2023.86
16/10/2015;204.209;1142.893;738.163;169.724;278.38;126.816;516.972;205.139;1998.005;2033.11
19/10/2015;204.231;1143.21;738.038;169.526;277.751;126.842;517.187;205.163;1998.509;2033.66
20/10/2015;204.226;1142.108;735.947;169.443;277.223;126.837;516.844;205.001;1996.441;2030.77
21/10/2015;204.225;1142.692;737.678;169.456;277.732;126.83;517.269;205.093;1998.094;2018.94
22/10/2015;204.221;1143.263;738.084;169.565;277.997;126.843;517.597;205.17;2000.25;2052.51
23/10/2015;204.205;1141.537;735.11;169.516;277.84;126.833;516.982;204.925;1997.24;2075.15
26/10/2015;204.215;1141.94;736.214;169.44;277.614;126.864;517.335;205.015;1998.215;2071.18
27/10/2015;204.202;1142.944;737.941;169.558;278.123;126.871;517.902;205.173;2000.4;2065.89
28/10/2015;204.19;1140.117;734.138;169.133;276.52;126.843;516.673;204.76;1994.973;2090.35
29/10/2015;204.179;1139.043;730.906;169.058;275.888;126.85;516.148;204.543;1990.886;2089.41
30/10/2015;204.16;1138.87;731.467;169.155;276.27;126.854;516.232;204.53;1993.688;2079.36
31/10/2015;204.169;1138.927;731.515;169.152;276.262;126.854;516.236;204.534;1993.689;2079.36
2/11/2015;204.151;1138.055;729.852;169.041;276.067;126.868;515.955;204.402;1993.321;2104.05
3/11/2015;204.139;1137.37;728.378;169.223;276.226;126.861;515.725;204.339;1991.401;2109.79
4/11/2015;204.125;1135.963;727.243;168.838;275.407;126.85;515.171;204.133;1989.09;2102.31
5/11/2015;204.113;1135.822;726.772;168.699;274.659;126.859;515.192;204.12;1988.497;2099.93
6/11/2015;204.063;1133.539;722.578;168.383;273.605;126.829;514.282;203.734;1983.633;2099.2
9/11/2015;204.072;1133.605;722.538;168.519;273.991;126.856;514.411;203.694;1981.995;2078.58
10/11/2015;204.068;1134.632;723.79;168.525;273.815;126.855;514.927;203.852;1983.3;2081.72
11/11/2015;204.077;1134.689;723.838;168.52;273.805;126.866;514.972;203.862;1983.302;2075
12/11/2015;204.077;1134.31;723.335;168.324;273.35;126.854;514.862;203.796;1982.234;2045.97
13/11/2015;204.066;1135.358;725.267;168.415;273.862;126.864;515.353;203.975;1985.327;2023.04
16/11/2015;204.095;1135.999;726.102;168.384;273.699;126.89;515.703;204.087;1986.418;2053.19
17/11/2015;204.094;1135.951;726.473;168.494;274.215;126.891;515.902;204.068;1987.474;2050.44
18/11/2015;204.093;1135.469;726.076;168.495;274.441;126.874;515.604;203.988;1987.358;2083.58
19/11/2015;204.096;1135.406;726.764;168.598;275.21;126.87;515.668;204.005;1989.005;2081.24
20/11/2015;204.084;1134.926;726.173;168.685;275.58;126.869;515.539;203.93;1987.073;2089.17
23/11/2015;204.098;1135;726.939;168.722;275.953;126.878;515.628;203.904;1987.041;2086.59
24/11/2015;204.104;1135.278;727.455;168.882;276.241;126.868;515.798;203.908;1987.45;2089.14
25/11/2015;204.086;1135.29;727.847;168.818;276.312;126.869;515.871;203.931;1987.686;2088.87
26/11/2015;204.095;1135.347;727.895;168.813;276.301;126.88;515.916;203.941;1987.688;2088.87
27/11/2015;204.085;1135.63;728.348;168.88;276.315;126.879;516.068;203.998;1988.491;2090.11
30/11/2015;204.088;1135.551;728.453;168.786;276.115;126.898;516.209;203.999;1990.545;2080.41
1/12/2015;204.085;1136.855;731.342;169.076;276.93;126.904;516.921;204.2;1994.912;2102.63
2/12/2015;204.076;1135.846;730.07;168.768;276.069;126.877;516.553;204.045;1993.422;2079.51
3/12/2015;204.064;1133.934;723.774;168.668;274.312;126.863;515.434;203.739;1983.463;2049.62
4/12/2015;204.036;1134.517;725.716;168.607;274.957;126.857;515.755;203.825;1988.003;2091.69
7/12/2015;204.013;1135.404;728.008;168.469;274.912;126.866;516.211;203.949;1993.42;2077.07
8/12/2015;203.995;1135.088;727.757;168.424;274.846;126.853;515.943;203.908;1992.152;2063.59
9/12/2015;203.994;1136.19;729.526;168.453;274.77;126.837;516.372;204.059;1993.271;2047.62
10/12/2015;203.997;1135.194;727.755;168.208;273.672;126.818;515.791;203.928;1990.016;2052.23
11/12/2015;203.999;1137.688;732.368;168.447;275.03;126.821;516.681;204.299;1994.856;2012.37
14/12/2015;204.014;1135.662;728.632;168.029;272.986;126.827;515.404;204.033;1989.582;2021.94
15/12/2015;204.017;1134.732;726.845;168.068;272.779;126.824;514.872;203.865;1987.49;2043.41
16/12/2015;204.019;1133.501;725.158;167.824;271.806;126.802;514.347;203.677;1986.853;2073.07
17/12/2015;204.032;1133.697;727.093;167.958;272.893;126.802;514.547;203.687;1990.025;2041.89
18/12/2015;204.033;1135.035;729.049;168.156;273.582;126.816;515.167;203.859;1992.166;2005.55
21/12/2015;204.062;1135.381;729.552;168.071;273.216;126.843;515.373;203.934;1992.357;2021.15
22/12/2015;204.08;1134.436;727.553;167.954;272.63;126.823;514.944;203.808;1988.477;2038.97
23/12/2015;204.085;1134.179;726.59;168.18;273.128;126.825;514.816;203.758;1986.416;2064.29
24/12/2015;204.064;1134.16;727.301;168.225;273.542;126.823;514.892;203.766;1987.632;2060.99
28/12/2015;204.086;1134.269;727.949;168.15;273.594;126.868;515.02;203.766;1989.774;2056.5
29/12/2015;204.097;1132.822;724.681;167.992;272.515;126.856;514.385;203.554;1985.792;2078.36
30/12/2015;204.119;1133.234;724.642;168.004;272.78;126.865;514.561;203.588;1986.316;2063.36
31/12/2015;204.107;1133.902;726.244;168.29;273.797;126.863;514.869;203.683;1989.98;2043.94
4/01/2016;204.133;1134.715;727.932;168.45;274.166;126.911;515.392;203.885;1991.099;2012.66
5/01/2016;204.131;1134.826;728.296;168.479;274.412;126.918;515.54;203.888;1990.934;2016.71
6/01/2016;204.14;1136.576;731.712;168.532;275.296;126.92;516.31;204.131;1995.938;1990.26
7/01/2016;204.151;1137.598;733.127;168.654;275.443;126.932;516.717;204.292;1997.819;1943.09
8/01/2016;204.139;1138.372;734.579;168.69;275.57;126.935;516.982;204.396;1999.596;1922.03
11/01/2016;204.167;1138.846;734.271;168.567;274.645;126.967;517.185;204.486;1999.097;1923.67
12/01/2016;204.17;1139.697;736.77;168.616;275.167;126.966;517.436;204.583;2002.292;1938.68
13/01/2016;204.188;1140.351;738.151;168.67;275.698;126.956;517.715;204.699;2003.128;1890.28
14/01/2016;204.212;1140.573;737.063;168.786;275.436;126.957;517.39;204.667;2002.074;1921.84
15/01/2016;204.236;1142.291;740.045;168.651;275.282;126.969;517.731;204.934;2005.345;1880.33
18/01/2016;204.264;1142.461;740.19;168.663;275.294;127.001;517.864;204.967;2005.351;1880.33
19/01/2016;204.262;1142.028;739.894;168.671;275.394;126.988;517.453;204.874;2005.225;1881.33
20/01/2016;204.299;1143.567;742.575;168.618;275.196;126.976;517.499;205.103;2007.856;1859.33
21/01/2016;204.294;1143.287;741.415;168.58;274.671;126.983;517.254;205.029;2006.848;1868.99
22/01/2016;204.273;1142.217;739.816;168.677;274.843;126.973;516.807;204.861;2005.962;1906.9
25/01/2016;204.284;1142.573;740.974;168.685;275.193;126.991;516.925;204.93;2007.518;1877.08
26/01/2016;204.283;1143.41;742.46;168.874;276.09;127.002;517.272;205.055;2009.571;1903.63
27/01/2016;204.281;1143.624;742.581;169.062;276.701;127.007;517.25;205.086;2009.669;1882.95
28/01/2016;204.288;1144.355;743.609;169.28;277.348;127.02;517.48;205.237;2012.21;1893.36
29/01/2016;204.279;1146.066;746.528;169.544;278.677;127.033;518.219;205.526;2014.666;1940.24
31/01/2016;204.297;1146.179;746.625;169.528;278.647;127.044;518.263;205.537;2014.67;1940.24
1/02/2016;204.3;1144.886;744.562;169.184;277.406;127.041;517.714;205.36;2011.541;1939.38
2/02/2016;204.308;1147.435;749.611;169.451;278.882;127.059;518.572;205.73;2016.977;1903.03
3/02/2016;204.312;1147.907;749.174;169.493;278.617;127.051;518.533;205.852;2016.154;1912.53
4/02/2016;204.326;1148.549;750.404;169.463;278.76;127.044;518.738;205.932;2016.746;1915.45
5/02/2016;204.311;1148.257;750.908;169.207;278.374;127.04;518.523;205.875;2017.083;1880.05
8/02/2016;204.355;1150.788;756.022;169.192;278.891;127.068;519.292;206.286;2019.841;1853.44
9/02/2016;204.37;1150.317;755.942;168.767;277.785;127.064;518.862;206.206;2021.146;1852.21
10/02/2016;204.366;1150.51;756.792;168.915;278.763;127.056;518.678;206.171;2022.51;1851.86
11/02/2016;204.399;1151.964;759.583;168.963;279.327;127.061;518.913;206.451;2024.836;1829.08
12/02/2016;204.375;1149.644;754.557;169.027;278.733;127.056;517.966;206.086;2019.152;1864.78
15/02/2016;204.402;1149.815;754.702;168.977;278.647;127.088;518.101;206.118;2019.158;1864.78
16/02/2016;204.41;1149.251;753.807;168.842;278.142;127.096;517.93;206.016;2019.75;1895.58
17/02/2016;204.413;1148.291;751.625;168.751;277.77;127.09;517.729;205.857;2018.886;1926.82
18/02/2016;204.409;1149.819;754.321;168.882;278.254;127.086;518.481;206.046;2021.998;1917.83
19/02/2016;204.391;1149.111;754.276;168.982;278.563;127.084;518.267;205.972;2022.007;1917.78
22/02/2016;204.398;1148.898;753.805;169.151;279.186;127.126;518.213;205.928;2021.241;1945.5
23/02/2016;204.399;1149.5;754.831;169.339;279.913;127.131;518.514;206.02;2021.499;1921.27
24/02/2016;204.399;1149.612;755.107;169.561;280.764;127.122;518.551;206.087;2021.826;1929.8
25/02/2016;204.394;1151.025;757.614;170.006;282.462;127.119;519.172;206.26;2022.962;1951.7
26/02/2016;204.378;1148.418;753.703;169.718;281.403;127.108;518.27;205.901;2020.656;1948.05
29/02/2016;204.388;1149.013;754.621;169.979;282.644;127.147;518.723;205.988;2022.604;1932.23
1/03/2016;204.379;1146.61;749.728;169.784;281.44;127.15;517.96;205.679;2019.679;1978.35
2/03/2016;204.374;1146.096;748.518;169.831;281.683;127.143;517.896;205.584;2019.57;1986.45
3/03/2016;204.388;1146.6;749.52;170.072;282.758;127.157;518.208;205.652;2021.413;1993.4
4/03/2016;204.38;1145.118;747.108;169.892;281.561;127.158;517.863;205.454;2019.473;1999.99
7/03/2016;204.403;1144.368;746.201;169.826;280.767;127.178;517.679;205.324;2018.709;2001.76
8/03/2016;204.41;1145.872;749.477;170.055;281.717;127.191;518.472;205.554;2021.179;1979.26
9/03/2016;204.415;1145.013;747.072;170.079;281.255;127.185;518.151;205.404;2017.417;1989.26
10/03/2016;204.414;1143.837;745.03;169.835;280.312;127.192;517.939;205.235;2017.265;1989.57
11/03/2016;204.397;1142.708;743.171;169.808;280.354;127.197;517.87;205.069;2016.16;2022.19
14/03/2016;204.419;1142.994;743.794;169.727;280.131;127.218;518.351;205.107;2017.557;2019.64
15/03/2016;204.42;1142.857;743.766;169.61;279.847;127.222;518.503;205.083;2016.195;2015.93
16/03/2016;204.427;1145.548;746.136;170.546;282.309;127.26;519.709;205.444;2020.417;2027.22
17/03/2016;204.465;1146.259;747.8;170.82;283.253;127.257;520.212;205.648;2023.442;2040.59
18/03/2016;204.456;1147.414;749.377;171.074;284.26;127.265;520.936;205.842;2023.935;2049.58
21/03/2016;204.487;1146.454;747.289;171.048;284.187;127.288;520.84;205.708;2021.162;2051.6
22/03/2016;204.497;1145.659;746.219;170.877;283.332;127.268;520.634;205.598;2019.832;2049.8
23/03/2016;204.49;1147.198;749.203;170.889;283.659;127.286;521.311;205.787;2022.074;2036.71
24/03/2016;204.468;1146.615;748.385;170.658;283.023;127.29;521.051;205.704;2020.611;2035.94
28/03/2016;204.507;1147.142;749.491;170.742;283.194;127.33;521.402;205.8;2021.372;2037.05
29/03/2016;204.525;1149.131;752.172;171.329;285.462;127.351;522.574;206.2;2025.9;2055.01
30/03/2016;204.56;1150.452;752.942;171.778;286.346;127.357;522.98;206.357;2026.239;2063.95
31/03/2016;204.571;1151.694;755.315;171.952;287.103;127.361;523.597;206.543;2028.817;2059.74
1/04/2016;204.549;1150.79;754.635;171.75;286.698;127.358;523.368;206.439;2029.118;2072.78
4/04/2016;204.568;1151.389;755.667;171.837;287.215;127.391;523.871;206.564;2029.331;2066.13
5/04/2016;204.59;1152.413;757.961;171.73;287.228;127.406;524.333;206.754;2030.438;2045.17
6/04/2016;204.6;1151.995;757.146;171.683;286.922;127.401;524.149;206.688;2029.667;2066.66
7/04/2016;204.611;1153.65;760.303;171.833;287.821;127.409;524.819;206.926;2030.854;2041.91
8/04/2016;204.611;1153.2;758.978;171.848;287.411;127.408;524.69;206.873;2031.785;2047.6
11/04/2016;204.632;1153.448;759.184;171.814;286.789;127.437;524.88;206.922;2033.146;2041.99
12/04/2016;204.633;1152.056;756.428;171.597;285.479;127.429;524.384;206.728;2030.635;2061.72
